Month,opinion_mon+1,constant,news_county_mean_ob_imp,news_county_num,socialpressure,voteturn,popden,medianinc,housemedianprice,unem,edulevel,pc
1990/01/01,57.97500065,1.9981779400000048,0.7131011706666657,3.2907280200000026,0.6672537238528274,89.36885718650356,2886.6016062617196,11.4033380049029,13.80290906656211,10.713500379040399,37.17172130166097,0.14699633653684274
1990/02/01,58.15926754,1.9981779400000048,0.7131011706666657,3.2907280200000026,0.6676670693471802,89.12773977379585,2888.7700602657333,11.447736770504664,13.934833258814525,10.930022924169561,37.25468985489091,0.14699633653684274
1990/03/01,58.34353426,1.9981779400000048,0.12925500800000003,1.29255008,0.6680802615183802,88.88662146721262,2890.9385085030567,11.491909564472339,14.066329172170839,11.146655481257136,37.33765803764836,0.14699633653684274
1990/04/01,58.53730855,1.9981779400000048,0.12925500800000003,1.29255008,0.6684932763286902,88.6455018204182,2893.10694808927,11.535743183480637,14.197181650132482,11.363295492945452,37.4206256644887,0.14699633653684274
1990/05/01,58.72918099,1.9981779400000048,0.12925500800000003,1.29255008,0.6689061765924569,88.40438038707865,2895.2753761398685,11.579124424219486,14.327175535843049,11.579935339068435,37.50359254996914,0.14699633653684274
1990/06/01,58.91724996,1.9981779400000048,0.7131011706666657,3.2907280200000026,0.6693190610603873,88.16325672086047,2897.4437897705175,11.621940083602649,14.4560956732511,11.796574923856436,37.58655850864649,0.14699633653684274
1990/07/01,59.09961384,1.9981779400000048,0.7131011706666657,3.2907280200000026,0.6697253636716773,87.9221303754275,2899.6044538551937,11.663141462161576,14.581518168045935,12.014008814752595,37.66959897467818,0.14699633653684274
1990/08/01,59.274371,1.9981779400000048,0.7131011706666657,3.2907280200000026,0.6701237510188839,87.68100090444247,2901.7652062287943,11.703670425865132,14.705676895794074,12.231045038164861,37.752600344625954,0.14699633653684274
1990/09/01,59.43961988,1.9981779400000048,0.12925500800000003,1.29255008,0.6705411141733895,87.43986786157606,2903.9261524680373,11.743532604263564,14.82859699482224,12.44728622972088,37.83552461578135,0.14699633653684274
1990/10/01,59.59345881,1.9981779400000048,0.12925500800000003,1.29255008,0.6709025642537827,87.19873080048679,2906.087398273691,11.782733626566191,14.950303601418426,12.66233502684764,37.91833379545498,0.14699633653684274
1990/11/01,59.73398623,1.9981779400000048,0.12925500800000003,1.29255008,0.6713134030337479,86.95758927484604,2908.2490491459175,11.82127912236265,15.070821854126777,12.875794069058218,38.00098989195685,0.14699633653684274
1990/12/01,59.85930048,1.9981779400000048,0.12925500800000003,1.29255008,0.6717452420416467,86.71644283831952,2910.4112106214507,11.859174721022763,15.19017689081077,13.087265994468137,38.08345491499797,0.14699633653684274
